Date,Price,Open,High,Low,Change %
29-Oct-04,428.52,424.18,428.52,428.52,1.03%
28-Oct-04,424.15,423.95,424.15,424.15,0.01%
27-Oct-04,424.12,426.77,424.12,424.12,-0.70%
26-Oct-04,427.12,428.98,427.12,427.12,-0.35%
25-Oct-04,428.62,425.12,428.62,428.62,1.01%
22-Oct-04,424.32,424.62,424.32,424.32,0.12%
21-Oct-04,423.82,423.88,423.82,423.82,-0.07%
20-Oct-04,424.12,420.23,424.12,424.12,1.01%
19-Oct-04,419.88,415.62,419.88,419.88,0.78%
18-Oct-04,416.62,418.62,416.62,416.62,-0.53%
15-Oct-04,418.82,417.98,418.82,418.82,0.16%
14-Oct-04,418.15,415.65,418.15,418.15,0.43%
13-Oct-04,416.38,413.57,416.38,416.38,0.30%
12-Oct-04,415.12,421.82,415.12,415.12,-1.59%
11-Oct-04,421.82,419.38,421.82,421.82,-0.24%
8-Oct-04,422.82,418.12,422.82,422.82,1.11%
7-Oct-04,418.18,418.12,418.18,418.18,0.07%
6-Oct-04,417.88,419.12,417.88,417.88,-0.12%
5-Oct-04,418.38,414.38,418.38,418.38,1.07%
4-Oct-04,413.95,418.75,413.95,413.95,-1.26%
1-Oct-04,419.23,418.12,419.23,419.23,0.23%
30-Sep-04,418.25,412.5,418.25,418.25,1.27%
29-Sep-04,413.02,412.88,413.02,413.02,0.19%
28-Sep-04,412.25,408.75,412.25,412.25,0.89%
27-Sep-04,408.62,409.77,408.62,408.62,0.17%
24-Sep-04,407.93,409.38,407.93,407.93,-0.53%
23-Sep-04,410.12,404.88,410.12,410.12,0.67%
22-Sep-04,407.38,409.12,407.38,407.38,-0.43%
21-Sep-04,409.12,404.88,409.12,409.12,0.93%
20-Sep-04,405.35,404.85,405.35,405.35,-0.13%
17-Sep-04,405.88,404.68,405.88,405.88,0.31%
16-Sep-04,404.62,404.88,404.62,404.62,0.00%
15-Sep-04,404.62,403.62,404.62,404.62,-0.25%
14-Sep-04,405.62,403.82,405.62,405.62,0.45%
13-Sep-04,403.82,402.12,403.82,403.82,0.47%
10-Sep-04,401.93,399.38,401.93,401.93,0.70%
9-Sep-04,399.12,399.57,399.12,399.12,-0.11%
8-Sep-04,399.55,397.75,399.55,399.55,0.42%
7-Sep-04,397.88,401.62,397.88,397.88,-1.00%
6-Sep-04,401.88,401.38,401.88,401.88,0.34%
3-Sep-04,400.52,405.88,400.52,400.52,-1.36%
2-Sep-04,406.05,408.5,406.05,406.05,-0.62%
1-Sep-04,408.6,410.15,408.6,408.6,-0.30%
31-Aug-04,409.82,407.12,409.82,409.82,0.72%
30-Aug-04,406.88,403.62,406.88,406.88,0.91%
27-Aug-04,403.23,406.88,403.23,403.23,-0.90%
26-Aug-04,406.88,407.12,406.88,406.88,0.01%
25-Aug-04,406.82,403.38,406.82,406.82,0.90%
24-Aug-04,403.18,409.12,403.18,403.18,-1.33%
23-Aug-04,408.62,412.12,408.62,408.62,-1.14%
20-Aug-04,413.32,406.38,413.32,413.32,1.58%
19-Aug-04,406.88,404.38,406.88,406.88,0.60%
18-Aug-04,404.45,404.25,404.45,404.45,0.00%
17-Aug-04,404.45,402.5,404.45,404.45,0.42%
16-Aug-04,402.75,399.75,402.75,402.75,0.97%
13-Aug-04,398.9,394.75,398.9,398.9,1.04%
12-Aug-04,394.8,395.75,394.8,394.8,-0.32%
11-Aug-04,396.05,397.5,396.05,396.05,-0.53%
10-Aug-04,398.18,399.93,398.18,398.18,-0.55%
9-Aug-04,400.38,398.62,400.38,400.38,0.16%
6-Aug-04,399.75,392.25,399.75,399.75,1.76%
5-Aug-04,392.85,392.25,392.85,392.85,0.12%
4-Aug-04,392.38,393.88,392.38,392.38,-0.38%
3-Aug-04,393.88,391.12,393.88,393.88,0.47%
2-Aug-04,392.05,394.25,392.05,392.05,0.20%
30-Jul-04,391.25,388.05,391.25,391.25,0.74%
29-Jul-04,388.38,388.52,388.38,388.38,-0.20%
28-Jul-04,389.15,387.75,389.15,389.15,0.27%
27-Jul-04,388.12,391.12,388.12,388.12,-0.64%
26-Jul-04,390.62,390.88,390.62,390.62,0.17%
23-Jul-04,389.95,395.75,389.95,389.95,-1.30%
22-Jul-04,395.07,397.88,395.07,395.07,-0.74%
21-Jul-04,398,400.5,398,398,-0.53%
20-Jul-04,400.12,406.38,400.12,400.12,-1.44%
19-Jul-04,405.95,406.5,405.95,405.95,-0.12%
16-Jul-04,406.45,404.1,406.45,406.45,0.53%
15-Jul-04,404.3,404.35,404.3,404.3,-0.20%
14-Jul-04,405.12,402.38,405.12,405.12,0.68%
13-Jul-04,402.38,407.48,402.38,402.38,-1.17%
12-Jul-04,407.15,407.5,407.15,407.15,-0.10%
9-Jul-04,407.57,406.27,407.57,407.57,0.11%
8-Jul-04,407.12,401.88,407.12,407.12,1.33%
7-Jul-04,401.77,392.62,401.77,401.77,2.46%
6-Jul-04,392.12,398.12,392.12,392.12,-1.40%
5-Jul-04,397.7,397.75,397.7,397.7,-0.06%
2-Jul-04,397.93,395.88,397.93,397.93,0.47%
1-Jul-04,396.05,394.5,396.05,396.05,0.42%
30-Jun-04,394.38,392.88,394.38,394.38,0.54%
29-Jun-04,392.27,401.62,392.27,392.27,-2.15%
28-Jun-04,400.88,403.12,400.88,400.88,-0.45%
25-Jun-04,402.68,402.27,402.68,402.68,0.14%
24-Jun-04,402.12,394.88,402.12,402.12,1.83%
23-Jun-04,394.88,395.38,394.88,394.88,-0.13%
22-Jun-04,395.38,394.18,395.38,395.38,0.25%
21-Jun-04,394.38,394.88,394.38,394.38,-0.23%
18-Jun-04,395.27,388.38,395.27,395.27,1.92%
17-Jun-04,387.82,385.07,387.82,387.82,0.80%
16-Jun-04,384.75,388.75,384.75,384.75,-1.13%
15-Jun-04,389.15,383.75,389.15,389.15,1.51%
14-Jun-04,383.38,384.18,383.38,383.38,-0.43%
11-Jun-04,385.05,385.85,385.05,385.05,-0.26%
10-Jun-04,386.07,383.38,386.07,386.07,0.51%
9-Jun-04,384.12,391.88,384.12,384.12,-1.85%
8-Jun-04,391.38,394.23,391.38,391.38,-0.63%
7-Jun-04,393.88,391.62,393.88,393.88,0.72%
4-Jun-04,391.05,388.5,391.05,391.05,0.69%
3-Jun-04,388.38,391.12,388.38,388.38,-0.64%
2-Jun-04,390.88,394.48,390.88,390.88,-0.95%
1-Jun-04,394.62,395.27,394.62,394.62,-0.22%
31-May-04,395.5,394.15,395.5,395.5,0.33%
28-May-04,394.18,395.62,394.18,394.18,-0.40%
27-May-04,395.75,388.65,395.75,395.75,1.87%
26-May-04,388.5,388.75,388.5,388.5,0.13%
25-May-04,388,385.75,388,388,0.45%
24-May-04,386.25,384.5,386.25,386.25,0.36%
21-May-04,384.88,380.38,384.88,384.88,1.28%
20-May-04,380,381.5,380,380,-0.52%
19-May-04,382,376.75,382,382,1.29%
18-May-04,377.15,378.75,377.15,377.15,-0.59%
17-May-04,379.38,377.88,379.38,379.38,0.61%
14-May-04,377.07,374.12,377.07,377.07,0.58%
13-May-04,374.9,378.6,374.9,374.9,-0.92%
12-May-04,378.38,378.62,378.38,378.38,0.11%
11-May-04,377.98,377.88,377.98,377.98,-0.14%
10-May-04,378.5,378.5,378.5,378.5,-0.16%
7-May-04,379.1,388,379.1,379.1,-2.24%
6-May-04,387.77,393.38,387.77,387.77,-1.51%
5-May-04,393.7,393.1,393.7,393.7,0.31%
4-May-04,392.5,387.85,392.5,392.5,1.33%
3-May-04,387.35,389,387.35,387.35,-0.06%
30-Apr-04,387.6,388.4,387.6,387.6,-0.07%
29-Apr-04,387.88,384.88,387.88,387.88,0.65%
28-Apr-04,385.38,398.77,385.38,385.38,-3.35%
27-Apr-04,398.75,396.65,398.75,398.75,0.54%
26-Apr-04,396.6,395.5,396.6,396.6,0.38%
23-Apr-04,395.1,394.5,395.1,395.1,0.22%
22-Apr-04,394.25,391.25,394.25,394.25,0.99%
21-Apr-04,390.38,394.62,390.38,390.38,-1.20%
20-Apr-04,395.12,400.77,395.12,395.12,-1.29%
19-Apr-04,400.3,402.35,400.3,400.3,-0.05%
16-Apr-04,400.5,399.6,400.5,400.5,0.35%
15-Apr-04,399.12,401.18,399.12,399.12,-0.44%
14-Apr-04,400.88,407.38,400.88,400.88,-1.47%
13-Apr-04,406.88,420.18,406.88,406.88,-2.94%
12-Apr-04,419.2,420,419.2,419.2,-0.49%
9-Apr-04,421.25,419.5,421.25,421.25,0.42%
8-Apr-04,419.5,422.75,419.5,419.5,-0.92%
7-Apr-04,423.38,419.62,423.38,423.38,0.83%
6-Apr-04,419.88,415.88,419.88,419.88,1.02%
5-Apr-04,415.62,421.12,415.62,415.62,-1.00%
2-Apr-04,419.8,426.25,419.8,419.8,-1.54%
1-Apr-04,426.38,426.88,426.38,426.38,-0.06%
31-Mar-04,426.62,421.38,426.62,426.62,1.20%
30-Mar-04,421.55,417.5,421.55,421.55,0.82%
29-Mar-04,418.12,421.62,418.12,418.12,-1.04%
26-Mar-04,422.5,416.5,422.5,422.5,1.47%
25-Mar-04,416.38,415.38,416.38,416.38,0.12%
24-Mar-04,415.88,419.62,415.88,415.88,-0.95%
23-Mar-04,419.88,417.62,419.88,419.88,0.60%
22-Mar-04,417.38,412.12,417.38,417.38,1.28%
19-Mar-04,412.12,410.88,412.12,412.12,0.18%
18-Mar-04,411.38,407.12,411.38,411.38,0.98%
17-Mar-04,407.38,402.27,407.38,407.38,1.18%
16-Mar-04,402.62,400.12,402.62,402.62,0.81%
15-Mar-04,399.38,396.12,399.38,399.38,1.04%
12-Mar-04,395.25,402.6,395.25,395.25,-1.77%
11-Mar-04,402.38,400.12,402.38,402.38,0.52%
10-Mar-04,400.3,403.35,400.3,400.3,-0.58%
9-Mar-04,402.62,402.12,402.62,402.62,0.25%
8-Mar-04,401.62,400.62,401.62,401.62,0.05%
5-Mar-04,401.4,392.75,401.4,401.4,2.11%
4-Mar-04,393.12,392.62,393.12,393.12,-0.07%
3-Mar-04,393.38,392.62,393.38,393.38,0.02%
2-Mar-04,393.3,399.55,393.3,393.3,-1.65%
1-Mar-04,399.88,397.12,399.88,399.88,0.87%
27-Feb-04,396.45,395.1,396.45,396.45,0.27%
26-Feb-04,395.38,396.12,395.38,395.38,-0.11%
25-Feb-04,395.8,403.85,395.8,395.8,-2.06%
24-Feb-04,404.12,398.88,404.12,404.12,1.31%
23-Feb-04,398.9,398.1,398.9,398.9,0.32%
20-Feb-04,397.62,410.88,397.62,397.62,-2.99%
19-Feb-04,409.88,410.88,409.88,409.88,-0.18%
18-Feb-04,410.62,415.62,410.62,410.62,-1.20%
17-Feb-04,415.62,411.48,415.62,415.62,0.93%
16-Feb-04,411.8,410.4,411.8,411.8,0.39%
13-Feb-04,410.2,412.35,410.2,410.2,-0.56%
12-Feb-04,412.5,411.6,412.5,412.5,0.21%
11-Feb-04,411.62,406.12,411.62,411.62,1.26%
10-Feb-04,406.5,406.9,406.5,406.5,-0.09%
9-Feb-04,406.88,402.38,406.88,406.88,0.89%
6-Feb-04,403.3,397.75,403.3,403.3,1.51%
5-Feb-04,397.3,400.8,397.3,397.3,-0.89%
4-Feb-04,400.88,400.12,400.88,400.88,0.32%
3-Feb-04,399.62,398.62,399.62,399.62,0.31%
2-Feb-04,398.38,402.38,398.38,398.38,-1.04%
30-Jan-04,402.57,399.88,402.57,402.57,0.67%
29-Jan-04,399.88,409.38,399.88,399.88,-2.56%
28-Jan-04,410.38,410.12,410.38,410.38,0.00%
27-Jan-04,410.38,404.12,410.38,410.38,1.61%
26-Jan-04,403.88,407.62,403.88,403.88,-1.05%
23-Jan-04,408.18,410.12,408.18,408.18,-0.35%
22-Jan-04,409.62,410.98,409.62,409.62,-0.26%
21-Jan-04,410.7,412.55,410.7,410.7,-0.53%
20-Jan-04,412.88,406.88,412.88,412.88,1.38%
19-Jan-04,407.25,407.5,407.25,407.25,0.17%
16-Jan-04,406.57,409.38,406.57,406.57,-0.50%
15-Jan-04,408.62,419.88,408.62,408.62,-2.57%
14-Jan-04,419.38,424.38,419.38,419.38,-1.12%
13-Jan-04,424.12,424.62,424.12,424.12,-0.18%
12-Jan-04,424.88,426.62,424.88,424.88,-0.40%
9-Jan-04,426.6,423.6,426.6,426.6,0.64%
8-Jan-04,423.88,420.62,423.88,423.88,0.83%
7-Jan-04,420.38,422.12,420.38,420.38,-0.47%
6-Jan-04,422.38,423.68,422.38,422.38,-0.29%
5-Jan-04,423.62,416.12,423.62,423.62,2.05%
2-Jan-04,415.12,415.38,415.12,415.12,0.02%
31-Dec-03,415.05,416.35,415.05,415.05,-0.32%
30-Dec-03,416.38,414.57,416.38,416.38,0.39%
29-Dec-03,414.77,411.88,414.77,414.77,0.57%
26-Dec-03,412.4,413.15,412.4,412.4,0.10%
25-Dec-03,412,412.05,412,412,0.00%
24-Dec-03,412,411.6,412,412,0.27%
23-Dec-03,410.88,409.98,410.88,410.88,0.19%
22-Dec-03,410.12,408.62,410.12,410.12,0.19%
19-Dec-03,409.35,410.65,409.35,409.35,-0.34%
18-Dec-03,410.75,412.5,410.75,410.75,-0.45%
17-Dec-03,412.62,407.88,412.62,412.62,1.29%
16-Dec-03,407.38,410.38,407.38,407.38,-0.49%
15-Dec-03,409.38,408.38,409.38,409.38,0.06%
12-Dec-03,409.15,405.15,409.15,409.15,0.99%
11-Dec-03,405.12,404.88,405.12,405.12,-0.10%
10-Dec-03,405.52,408.48,405.52,405.52,-0.70%
9-Dec-03,408.38,406.38,408.38,408.38,0.31%
8-Dec-03,407.12,406.18,407.12,407.12,0.19%
5-Dec-03,406.35,402.25,406.35,406.35,0.86%
4-Dec-03,402.88,404.38,402.88,402.88,-0.44%
3-Dec-03,404.65,403.75,404.65,404.65,0.35%
2-Dec-03,403.25,402.25,403.25,403.25,-0.03%
1-Dec-03,403.38,398.62,403.38,403.38,1.38%
28-Nov-03,397.88,395.38,397.88,397.88,0.68%
27-Nov-03,395.2,396,395.2,395.2,-0.36%
26-Nov-03,396.62,391.38,396.62,396.62,1.37%
25-Nov-03,391.25,391.9,391.25,391.25,-0.06%
24-Nov-03,391.5,396.25,391.5,391.5,-1.19%
21-Nov-03,396.2,394.65,396.2,396.2,0.42%
20-Nov-03,394.55,394.95,394.55,394.55,-0.05%
19-Nov-03,394.75,398.75,394.75,394.75,-0.94%
18-Nov-03,398.5,390.75,398.5,398.5,2.11%
17-Nov-03,390.25,399,390.25,390.25,-1.85%
14-Nov-03,397.62,394.88,397.62,397.62,0.75%
13-Nov-03,394.65,394.25,394.65,394.65,0.15%
12-Nov-03,394.05,388.1,394.05,394.05,1.64%
11-Nov-03,387.7,385.75,387.7,387.7,0.32%
10-Nov-03,386.45,383.25,386.45,386.45,0.87%
7-Nov-03,383.12,380.38,383.12,383.12,0.83%
6-Nov-03,379.95,382,379.95,379.95,-0.41%
5-Nov-03,381.52,380.02,381.52,381.52,0.51%
4-Nov-03,379.6,377.45,379.6,379.6,0.66%
3-Nov-03,377.1,384.6,377.1,377.1,-1.90%
31-Oct-03,384.4,383.4,384.4,384.4,0.23%
30-Oct-03,383.5,385.75,383.5,383.5,-0.79%
29-Oct-03,386.55,383,386.55,386.55,0.97%
28-Oct-03,382.85,388.25,382.85,382.85,-1.30%
27-Oct-03,387.9,388.25,387.9,387.9,-0.21%
24-Oct-03,388.7,384.65,388.7,388.7,1.03%
23-Oct-03,384.75,384.55,384.75,384.75,-0.29%
22-Oct-03,385.85,380.65,385.85,385.85,1.21%
21-Oct-03,381.25,373.25,381.25,381.25,2.12%
20-Oct-03,373.35,372.55,373.35,373.35,0.45%
17-Oct-03,371.68,372.18,371.68,371.68,-0.01%
16-Oct-03,371.7,372.85,371.7,371.7,-0.39%
15-Oct-03,373.15,375.75,373.15,373.15,-0.60%
14-Oct-03,375.4,374.3,375.4,375.4,0.20%
13-Oct-03,374.65,373.6,374.65,374.65,0.28%
10-Oct-03,373.62,370.38,373.62,373.62,0.98%
9-Oct-03,370,375.7,370,370,-1.39%
8-Oct-03,375.2,376.85,375.2,375.2,-0.35%
7-Oct-03,376.5,373,376.5,376.5,0.95%
6-Oct-03,372.95,371.5,372.95,372.95,0.88%
3-Oct-03,369.7,383.35,369.7,369.7,-3.42%
2-Oct-03,382.8,385.2,382.8,382.8,-0.46%
1-Oct-03,384.57,385.07,384.57,384.57,-0.18%
30-Sep-03,385.25,383,385.25,385.25,0.78%
29-Sep-03,382.25,381.25,382.25,382.25,0.37%
26-Sep-03,380.85,384.75,380.85,380.85,-1.18%
25-Sep-03,385.38,389.12,385.38,385.38,-1.02%
24-Sep-03,389.35,385.25,389.35,389.35,1.21%
23-Sep-03,384.7,386.5,384.7,384.7,-0.62%
22-Sep-03,387.1,382.25,387.1,387.1,1.35%
19-Sep-03,381.95,376.85,381.95,381.95,1.41%
18-Sep-03,376.65,376,376.65,376.65,-0.03%
17-Sep-03,376.75,373,376.75,376.75,0.96%
16-Sep-03,373.15,374.35,373.15,373.15,-0.25%
15-Sep-03,374.1,375.8,374.1,374.1,-0.27%
12-Sep-03,375.12,379.77,375.12,375.12,-1.35%
11-Sep-03,380.25,380.25,380.25,380.25,-0.04%
10-Sep-03,380.4,382,380.4,380.4,-0.59%
9-Sep-03,382.65,375.25,382.65,382.65,1.97%
8-Sep-03,375.25,376.65,375.25,375.25,-0.52%
5-Sep-03,377.2,373.2,377.2,377.2,1.00%
4-Sep-03,373.45,375.05,373.45,373.45,-0.11%
3-Sep-03,373.85,371.75,373.85,373.85,0.60%
2-Sep-03,371.62,376.12,371.62,371.62,-1.14%
1-Sep-03,375.9,374.9,375.9,375.9,0.09%
29-Aug-03,375.57,369.88,375.57,375.57,1.60%
28-Aug-03,369.65,372.15,369.65,369.65,-0.77%
27-Aug-03,372.5,364.75,372.5,372.5,2.15%
26-Aug-03,364.65,361.25,364.65,364.65,0.90%
25-Aug-03,361.4,362.45,361.4,361.4,-0.48%
22-Aug-03,363.15,361.85,363.15,363.15,0.49%
21-Aug-03,361.38,366.38,361.38,361.38,-1.34%
20-Aug-03,366.27,361.98,366.27,366.27,1.21%
19-Aug-03,361.88,358.88,361.88,361.88,0.91%
18-Aug-03,358.62,363.62,358.62,358.62,-1.36%
15-Aug-03,363.55,366.35,363.55,363.55,-0.63%
14-Aug-03,365.85,362.35,365.85,365.85,0.88%
13-Aug-03,362.65,358.4,362.65,362.65,1.19%
12-Aug-03,358.4,361.75,358.4,358.4,-0.95%
11-Aug-03,361.85,356.25,361.85,361.85,1.46%
8-Aug-03,356.65,352.6,356.65,356.65,1.07%
7-Aug-03,352.88,351.38,352.88,352.88,0.32%
6-Aug-03,351.75,351.75,351.75,351.75,-0.04%
5-Aug-03,351.9,349.55,351.9,351.9,0.67%
4-Aug-03,349.55,347.5,349.55,349.55,0.45%
1-Aug-03,347.98,355.48,347.98,347.98,-1.98%
31-Jul-03,355,356.35,355,355,-0.41%
30-Jul-03,356.45,361.5,356.45,356.45,-1.47%
29-Jul-03,361.75,363.85,361.75,361.75,-0.82%
28-Jul-03,364.75,362,364.75,364.75,0.54%
25-Jul-03,362.8,362.1,362.8,362.8,0.29%
24-Jul-03,361.75,360.4,361.75,361.75,0.58%
23-Jul-03,359.65,351.15,359.65,359.65,2.54%
22-Jul-03,350.75,352,350.75,350.75,-0.28%
21-Jul-03,351.75,347.5,351.75,351.75,1.28%
18-Jul-03,347.3,344.45,347.3,347.3,0.71%
17-Jul-03,344.85,343.4,344.85,344.85,0.38%
16-Jul-03,343.55,342.35,343.55,343.55,0.41%
15-Jul-03,342.15,347.05,342.15,342.15,-1.48%
14-Jul-03,347.3,345.05,347.3,347.3,0.62%
11-Jul-03,345.15,344.45,345.15,345.15,-0.09%
10-Jul-03,345.45,344.45,345.45,345.45,0.26%
9-Jul-03,344.55,344.4,344.55,344.55,-0.01%
8-Jul-03,344.6,348.25,344.6,344.6,-1.09%
7-Jul-03,348.4,351,348.4,348.4,-0.70%
4-Jul-03,350.85,351.05,350.85,350.85,-0.09%
3-Jul-03,351.15,351.25,351.15,351.15,-0.10%
2-Jul-03,351.5,351.25,351.5,351.5,0.21%
1-Jul-03,350.75,346.75,350.75,350.75,1.26%
30-Jun-03,346.4,345,346.4,346.4,0.33%
27-Jun-03,345.25,347.45,345.25,345.25,0.32%
26-Jun-03,344.15,347.6,344.15,344.15,-0.94%
25-Jun-03,347.4,347.5,347.4,347.4,0.01%
24-Jun-03,347.38,352.88,347.38,347.38,-1.44%
23-Jun-03,352.45,357.25,352.45,352.45,-1.38%
20-Jun-03,357.38,361.43,357.38,357.38,-1.28%
19-Jun-03,362,357.75,362,362,1.20%
18-Jun-03,357.7,363.05,357.7,357.7,-1.41%
17-Jun-03,362.8,359.45,362.8,362.8,0.95%
16-Jun-03,359.4,356.75,359.4,359.4,0.71%
13-Jun-03,356.88,353.73,356.88,356.88,0.98%
12-Jun-03,353.4,355.1,353.4,353.4,-0.38%
11-Jun-03,354.75,353,354.75,354.75,0.67%
10-Jun-03,352.38,361.48,352.38,352.38,-2.48%
9-Jun-03,361.35,362.75,361.35,361.35,-0.66%
6-Jun-03,363.75,367.85,363.75,363.75,-1.24%
5-Jun-03,368.3,361.95,368.3,368.3,1.95%
4-Jun-03,361.27,365.68,361.27,361.27,-1.09%
3-Jun-03,365.25,366.05,365.25,365.25,-0.27%
2-Jun-03,366.25,362.35,366.25,366.25,0.35%
30-May-03,364.98,368.62,364.98,364.98,-1.11%
29-May-03,369.07,366.12,369.07,369.07,1.24%
28-May-03,364.55,365.25,364.55,364.55,-0.16%
27-May-03,365.12,370.62,365.12,365.12,-1.62%
26-May-03,371.15,367.85,371.15,371.15,0.65%
23-May-03,368.75,369.05,368.75,368.75,0.10%
22-May-03,368.38,372.12,368.38,368.38,-0.87%
21-May-03,371.62,368.48,371.62,371.62,0.95%
20-May-03,368.12,367.12,368.12,368.12,0.51%
19-May-03,366.25,356.75,366.25,366.25,3.21%
16-May-03,354.85,351.85,354.85,354.85,0.81%
15-May-03,352,352.35,352,352,-0.14%
14-May-03,352.5,350.25,352.5,352.5,0.79%
13-May-03,349.73,350.88,349.73,349.73,-0.43%
12-May-03,351.25,348.65,351.25,351.25,0.73%
9-May-03,348.7,348.4,348.7,348.7,0.13%
8-May-03,348.25,341.7,348.25,348.25,1.83%
7-May-03,342,344.35,342,342,-0.69%
6-May-03,344.38,342.12,344.38,344.38,0.64%
5-May-03,342.2,341.75,342.2,342.2,0.34%
2-May-03,341.05,341.85,341.05,341.05,-0.20%
1-May-03,341.75,339.65,341.75,341.75,0.63%
30-Apr-03,339.62,334.88,339.62,339.62,1.61%
29-Apr-03,334.25,333.85,334.25,334.25,0.04%
28-Apr-03,334.1,333.25,334.1,334.1,0.21%
25-Apr-03,333.4,334.4,333.4,333.4,-0.36%
24-Apr-03,334.6,331.35,334.6,334.6,0.97%
23-Apr-03,331.38,332.98,331.38,331.38,-0.52%
22-Apr-03,333.12,333.77,333.12,333.12,-0.20%
21-Apr-03,333.8,327.25,333.8,333.8,2.00%
18-Apr-03,327.25,327.25,327.25,327.25,0.02%
17-Apr-03,327.2,326.85,327.2,327.2,0.23%
16-Apr-03,326.45,324.75,326.45,326.45,0.46%
15-Apr-03,324.95,324.95,324.95,324.95,-0.02%
14-Apr-03,325,326.6,325,325,-0.97%
11-Apr-03,328.18,326.27,328.18,328.18,0.51%
10-Apr-03,326.5,327.05,326.5,326.5,-0.11%
9-Apr-03,326.85,323.05,326.85,326.85,1.10%
8-Apr-03,323.3,322.85,323.3,323.3,0.09%
7-Apr-03,323,321.75,323,323,-0.83%
4-Apr-03,325.7,325.35,325.7,325.7,0.10%
3-Apr-03,325.38,329.62,325.38,325.38,-1.40%
2-Apr-03,330,335.25,330,330,-1.53%
1-Apr-03,335.12,337.62,335.12,335.12,-0.70%
31-Mar-03,337.48,332.62,337.48,337.48,1.68%
28-Mar-03,331.9,329.65,331.9,331.9,0.77%
27-Mar-03,329.38,330.88,329.38,329.38,-0.30%
26-Mar-03,330.38,328.88,330.38,330.38,0.54%
25-Mar-03,328.62,330.38,328.62,328.62,-0.40%
24-Mar-03,329.93,327.88,329.93,329.93,1.15%
21-Mar-03,326.18,332.12,326.18,326.18,-1.87%
20-Mar-03,332.38,336.88,332.38,332.38,-1.24%
19-Mar-03,336.55,338.65,336.55,336.55,-0.46%
18-Mar-03,338.1,337.15,338.1,338.1,0.36%
17-Mar-03,336.9,335.1,336.9,336.9,0.12%
14-Mar-03,336.5,334.4,336.5,336.5,0.54%
13-Mar-03,334.7,346.5,334.7,334.7,-3.27%
12-Mar-03,346,350.6,346,346,-1.42%
11-Mar-03,350.98,354.98,350.98,350.98,-1.07%
10-Mar-03,354.77,351.88,354.77,354.77,1.19%
7-Mar-03,350.6,356.4,350.6,350.6,-1.65%
6-Mar-03,356.5,353.9,356.5,356.5,0.74%
5-Mar-03,353.88,354.12,353.88,353.88,0.22%
4-Mar-03,353.12,350.12,353.12,353.12,0.86%
3-Mar-03,350.12,348.62,350.12,350.12,0.08%
28-Feb-03,349.85,345.1,349.85,349.85,1.22%
27-Feb-03,345.62,354.77,345.62,345.62,-2.47%
26-Feb-03,354.38,352.12,354.38,354.38,0.70%
25-Feb-03,351.93,357.12,351.93,351.93,-1.39%
24-Feb-03,356.88,351.38,356.88,356.88,1.55%
21-Feb-03,351.43,352.77,351.43,351.43,-0.30%
20-Feb-03,352.48,349.62,352.48,352.48,0.72%
19-Feb-03,349.95,342.75,349.95,349.95,1.73%
18-Feb-03,344,346.75,344,344,-0.86%
17-Feb-03,347,350.5,347,347,-1.14%
14-Feb-03,351,357,351,351,-1.61%
13-Feb-03,356.75,352,356.75,356.75,1.10%
12-Feb-03,352.88,363.88,352.88,352.88,-2.97%
11-Feb-03,363.68,362.62,363.68,363.68,0.19%
10-Feb-03,362.98,369.38,362.98,362.98,-1.87%
7-Feb-03,369.9,370,369.9,369.9,-0.23%
6-Feb-03,370.75,370.1,370.75,370.75,-0.40%
5-Feb-03,372.25,382.25,372.25,372.25,-2.55%
4-Feb-03,382,371.5,382,382,2.87%
3-Feb-03,371.35,368,371.35,371.35,0.78%
31-Jan-03,368.48,370.38,368.48,368.48,-0.44%
30-Jan-03,370.12,365.12,370.12,370.12,1.02%
29-Jan-03,366.38,369.77,366.38,366.38,-0.84%
28-Jan-03,369.48,369.12,369.48,369.48,-0.11%
27-Jan-03,369.88,368.88,369.88,369.88,0.34%
24-Jan-03,368.62,363.38,368.62,368.62,1.39%
23-Jan-03,363.57,362.12,363.57,363.57,0.71%
22-Jan-03,361,358,361,361,0.80%
21-Jan-03,358.15,356.35,358.15,358.15,0.53%
20-Jan-03,356.25,356.25,356.25,356.25,-0.06%
17-Jan-03,356.48,357.12,356.48,356.48,-0.46%
16-Jan-03,358.12,351.12,358.12,358.12,2.13%
15-Jan-03,350.65,351.75,350.65,350.65,-0.24%
14-Jan-03,351.5,354,351.5,351.5,-0.88%
13-Jan-03,354.62,353.38,354.62,354.62,-0.02%
10-Jan-03,354.68,352.88,354.68,354.68,0.40%
9-Jan-03,353.27,353.12,353.27,353.27,-0.10%
8-Jan-03,353.62,347.62,353.62,353.62,1.80%
7-Jan-03,347.38,350.62,347.38,347.38,-1.17%
6-Jan-03,351.48,350.88,351.48,351.48,0.08%
3-Jan-03,351.2,345.3,351.2,351.2,1.61%
2-Jan-03,345.62,346.38,345.62,345.62,-0.40%
31-Dec-02,347,343.3,347,347,0.93%
30-Dec-02,343.8,349.3,343.8,343.8,-1.55%
27-Dec-02,349.2,349.55,349.2,349.2,-0.12%
26-Dec-02,349.62,344.38,349.62,349.62,1.19%
25-Dec-02,345.5,347,345.5,345.5,-0.39%
24-Dec-02,346.85,345.45,346.85,346.85,0.29%
23-Dec-02,345.85,340.25,345.85,345.85,1.51%
